Timestamp,Alloc(MiB),TotalAlloc(MiB),Sys(MiB),NumGC
%!s(int64=1732409973),1574944,16107408,14784616,7
%!s(int64=1732409973),1836520,16368984,14784616,7
%!s(int64=1732409973),2098072,16630536,14784616,7
%!s(int64=1732409974),2358264,16890728,14784616,7
%!s(int64=1732409974),2649808,17182272,14784616,7
%!s(int64=1732409974),2927000,17459464,14784616,7
%!s(int64=1732409974),1370496,17729512,14784616,8
%!s(int64=1732409974),1638576,17997592,14784616,8
%!s(int64=1732409974),1900992,18260008,14784616,8
%!s(int64=1732409974),2189704,18548720,14784616,8
%!s(int64=1732409974),2461624,18820640,14784616,8
%!s(int64=1732409974),2742832,19101848,14784616,8
%!s(int64=1732409974),3009648,19368664,14784616,8
%!s(int64=1732409975),1446416,19642208,14784616,9
%!s(int64=1732409975),1707688,19903480,14784616,9
%!s(int64=1732409975),1997824,20193616,14784616,9
%!s(int64=1732409975),2275248,20471040,14784616,9
%!s(int64=1732409975),2538064,20733856,14784616,9
%!s(int64=1732409975),2808776,21004568,14784616,9
%!s(int64=1732409975),3070424,21266216,14784616,9
%!s(int64=1732409975),3330520,21526312,14784616,9
%!s(int64=1732409975),1378528,21792080,14784616,10
%!s(int64=1732409975),1638608,22052160,14784616,10
%!s(int64=1732409976),1928280,22341832,14784616,10
%!s(int64=1732409976),2200224,22613776,14784616,10
%!s(int64=1732409976),2467928,22881480,14784616,10
%!s(int64=1732409976),2734864,23148416,14784616,10
%!s(int64=1732409976),2997528,23411080,14784616,10
%!s(int64=1732409976),3259208,23672760,14784616,10
%!s(int64=1732409976),1336520,23939208,14784616,11
%!s(int64=1732409976),1631000,24233688,14784616,11
%!s(int64=1732409976),1902552,24505240,14784616,11
%!s(int64=1732409976),2193328,24796016,14784616,11
%!s(int64=1732409977),2465144,25067832,14784616,11
%!s(int64=1732409977),2732896,25335584,14784616,11
%!s(int64=1732409977),1289272,25598040,14784616,12
%!s(int64=1732409977),1557528,25866296,14784616,12
%!s(int64=1732409977),1819216,26127984,14784616,12
%!s(int64=1732409977),2109560,26418328,14784616,12
%!s(int64=1732409977),2380776,26689544,14784616,12
%!s(int64=1732409977),2644040,26952808,14784616,12
%!s(int64=1732409977),1247352,27227608,14784616,13
%!s(int64=1732409977),1513128,27493384,14784616,13
%!s(int64=1732409978),1801296,27781552,14784616,13
%!s(int64=1732409978),2072800,28053056,14784616,13
%!s(int64=1732409978),2362488,28342744,14784616,13
%!s(int64=1732409978),2661040,28641296,14784616,13
%!s(int64=1732409978),1323152,28915352,14784616,14
%!s(int64=1732409978),1587912,29180112,14784616,14
%!s(int64=1732409978),1877392,29469592,14784616,14
%!s(int64=1732409978),2149448,29741648,14784616,14
%!s(int64=1732409978),2417120,30009320,14784616,14
%!s(int64=1732409978),2683416,30275616,14784616,14
%!s(int64=1732409979),1266224,30541416,14784616,15
%!s(int64=1732409979),1536120,30811312,14784616,15
%!s(int64=1732409979),1797400,31072592,14784616,15
%!s(int64=1732409979),2058856,31334048,14784616,15
%!s(int64=1732409979),2319680,31594872,14784616,15
%!s(int64=1732409979),2489720,31764912,14784616,15
%!s(int64=1732409979),2740776,32015968,14784616,15
%!s(int64=1732409979),1239520,32288296,14784616,16
%!s(int64=1732409979),1528248,32577024,14784616,16
%!s(int64=1732409979),1796000,32844776,14784616,16
%!s(int64=1732409980),2059968,33108744,14784616,16
%!s(int64=1732409980),2349160,33397936,14784616,16
%!s(int64=1732409980),2621088,33669864,14784616,16
%!s(int64=1732409980),2882104,33930880,14784616,16
%!s(int64=1732409980),3144616,34193392,14784616,16
%!s(int64=1732409980),3406072,34454848,14784616,16
%!s(int64=1732409980),1333136,34746528,14784616,17
%!s(int64=1732409980),1607072,35020464,14784616,17
%!s(int64=1732409980),1869192,35282584,14784616,17
%!s(int64=1732409980),2136576,35549968,14784616,17
%!s(int64=1732409981),2404856,35818248,14784616,17
%!s(int64=1732409981),2671856,36085248,14784616,17
%!s(int64=1732409981),2939496,36352888,14784616,17
%!s(int64=1732409981),1232040,36621864,14784616,18
%!s(int64=1732409981),1496936,36886760,14784616,18
%!s(int64=1732409981),1759232,37149056,14784616,18
%!s(int64=1732409981),2019408,37409232,14784616,18
%!s(int64=1732409981),2308888,37698712,14784616,18
%!s(int64=1732409981),2580008,37969832,14784616,18
%!s(int64=1732409981),2847888,38237712,14784616,18
%!s(int64=1732409982),3114944,38504768,14784616,18
%!s(int64=1732409982),1431504,38771776,14784616,19
%!s(int64=1732409982),1721976,39062248,14784616,19
%!s(int64=1732409982),1985008,39325280,14784616,19
%!s(int64=1732409982),2251672,39591944,14784616,19
%!s(int64=1732409982),2522088,39862360,14784616,19
%!s(int64=1732409982),2788376,40128648,14784616,19
%!s(int64=1732409982),1333696,40401456,14784616,20
%!s(int64=1732409982),1598544,40666304,14784616,20
%!s(int64=1732409982),1897216,40964976,14784616,20
%!s(int64=1732409983),2174016,41241776,14784616,20
%!s(int64=1732409983),2441720,41509480,14784616,20
%!s(int64=1732409983),2703744,41771504,14784616,20
%!s(int64=1732409983),2992936,42060696,14784616,20
%!s(int64=1732409983),1356288,42338376,14784616,21
%!s(int64=1732409983),1625104,42607192,14784616,21
%!s(int64=1732409983),1885544,42867632,14784616,21
%!s(int64=1732409983),2146312,43128400,14784616,21
%!s(int64=1732409983),2434672,43416760,14784616,21
%!s(int64=1732409983),2706728,43688816,14784616,21
%!s(int64=1732409984),2974640,43956728,14784616,21
%!s(int64=1732409984),1370312,44227224,14784616,22
%!s(int64=1732409984),1659792,44516704,14784616,22
%!s(int64=1732409984),1930912,44787824,14784616,22
%!s(int64=1732409984),2204376,45061288,14784616,22
%!s(int64=1732409984),2467160,45324072,14784616,22
%!s(int64=1732409984),2729616,45586528,14784616,22
%!s(int64=1732409984),2990472,45847384,14784616,22
%!s(int64=1732409984),1345872,46155616,14784616,23
%!s(int64=1732409984),1619968,46429712,14784616,23
%!s(int64=1732409985),1887240,46696984,14784616,23
%!s(int64=1732409985),2155008,46964752,14784616,23
%!s(int64=1732409985),2445280,47255024,14784616,23
%!s(int64=1732409985),2716576,47526320,14784616,23
%!s(int64=1732409985),2979232,47788976,14784616,23
%!s(int64=1732409985),3250984,48060728,14784616,23
%!s(int64=1732409985),1362448,48327024,14784616,24
%!s(int64=1732409985),1625696,48590272,14784616,24
%!s(int64=1732409985),1915048,48879624,14784616,24
%!s(int64=1732409985),2186328,49150904,14784616,24
%!s(int64=1732409986),2449288,49413864,14784616,24
%!s(int64=1732409986),2717048,49681624,14784616,24
%!s(int64=1732409986),2984864,49949440,15046760,24
%!s(int64=1732409986),1387000,50214528,15046760,25
%!s(int64=1732409986),1648248,50475776,15046760,25
%!s(int64=1732409986),1908248,50735776,15046760,25
%!s(int64=1732409986),2196800,51024328,15046760,25
%!s(int64=1732409986),2464424,51291952,15046760,25
%!s(int64=1732409986),2735472,51563000,15046760,25
%!s(int64=1732409986),2916824,51744352,15046760,25
%!s(int64=1732409987),1519568,52005008,15046760,26
%!s(int64=1732409987),1780832,52266272,15046760,26
%!s(int64=1732409987),2046440,52531880,15046760,26
%!s(int64=1732409987),2309560,52795000,15046760,26
%!s(int64=1732409987),2577768,53063208,15046760,26
%!s(int64=1732409987),2839480,53324920,15046760,26
%!s(int64=1732409987),1345184,53615832,15046760,27
%!s(int64=1732409987),1610248,53880896,15046760,27
%!s(int64=1732409987),1877888,54148536,15046760,27
%!s(int64=1732409987),2147888,54418536,15046760,27
%!s(int64=1732409988),2408856,54679504,15046760,27
%!s(int64=1732409988),2669472,54940120,15046760,27
%!s(int64=1732409988),2953288,55223936,15046760,27
%!s(int64=1732409988),1374336,55499144,15046760,28
%!s(int64=1732409988),1642584,55767392,15046760,28
%!s(int64=1732409988),1908992,56033800,15046760,28
%!s(int64=1732409988),2211352,56336160,15046760,28
%!s(int64=1732409988),2476464,56601272,15046760,28
%!s(int64=1732409988),2743256,56868064,15046760,28
%!s(int64=1732409988),1280992,57130768,15046760,29
%!s(int64=1732409989),1544280,57394056,15046760,29
%!s(int64=1732409989),1811152,57660928,15046760,29
%!s(int64=1732409989),2071152,57920928,15046760,29
%!s(int64=1732409989),2362472,58212248,15046760,29
%!s(int64=1732409989),2634328,58484104,15046760,29
%!s(int64=1732409989),2903256,58753032,15046760,29
%!s(int64=1732409989),1287960,59023640,15046760,30
%!s(int64=1732409989),1555248,59290928,15046760,30
%!s(int64=1732409989),1816848,59552528,15046760,30
%!s(int64=1732409989),2096776,59832456,15046760,30
%!s(int64=1732409990),2357760,60093440,15046760,30
%!s(int64=1732409990),2647592,60383272,15046760,30
%!s(int64=1732409990),2920320,60656000,15046760,30
%!s(int64=1732409990),1316400,60948864,15046760,31
%!s(int64=1732409990),1590336,61222800,15046760,31
%!s(int64=1732409990),1858792,61491256,15046760,31
%!s(int64=1732409990),2120880,61753344,15046760,31
%!s(int64=1732409990),2390616,62023080,15046760,31
%!s(int64=1732409990),2652264,62284728,15046760,31
%!s(int64=1732409990),2913752,62546216,15046760,31
%!s(int64=1732409991),1392104,62844160,15046760,32
%!s(int64=1732409991),1666024,63118080,15046760,32
%!s(int64=1732409991),1934656,63386712,15046760,32
%!s(int64=1732409991),2198016,63650072,15046760,32
%!s(int64=1732409991),2467776,63919832,15046760,32
%!s(int64=1732409991),2728728,64180784,15046760,32
%!s(int64=1732409991),2990808,64442864,15046760,32
%!s(int64=1732409991),3252616,64704672,15046760,32
%!s(int64=1732409991),1492720,64972184,15046760,33
%!s(int64=1732409991),1754840,65234304,15046760,33
%!s(int64=1732409992),2021680,65501144,15046760,33
%!s(int64=1732409992),2283168,65762632,15046760,33
%!s(int64=1732409992),2572624,66052088,15046760,33
%!s(int64=1732409992),2844640,66324104,15046760,33
%!s(int64=1732409992),3112936,66592400,15046760,33
%!s(int64=1732409992),1413736,66865432,15046760,34
%!s(int64=1732409992),1677256,67128952,15046760,34
%!s(int64=1732409992),1943888,67395584,15046760,34
%!s(int64=1732409992),2233880,67685576,15046760,34
%!s(int64=1732409992),2506704,67958400,15046760,34
%!s(int64=1732409993),2775896,68227592,15046760,34
%!s(int64=1732409993),3067248,68518944,15046760,34
%!s(int64=1732409993),1377856,68797480,15046760,35
%!s(int64=1732409993),1647776,69067400,15046760,35
%!s(int64=1732409993),1915744,69335368,15046760,35
%!s(int64=1732409993),2179688,69599312,15046760,35
%!s(int64=1732409993),2441256,69860880,15046760,35
%!s(int64=1732409993),2702528,70122152,15046760,35
%!s(int64=1732409993),2992200,70411824,15046760,35
%!s(int64=1732409993),1380416,70718120,15046760,36
%!s(int64=1732409994),1653808,70991512,15046760,36
%!s(int64=1732409994),1917352,71255056,15046760,36
%!s(int64=1732409994),2185536,71523240,15046760,36
%!s(int64=1732409994),2329920,71667624,15046760,36
%!s(int64=1732409994),2594232,71931936,15046760,36
%!s(int64=1732409994),2847952,72185656,15046760,36
%!s(int64=1732409994),3108048,72445752,15046760,36
%!s(int64=1732409994),1385648,72741064,15046760,37
%!s(int64=1732409994),1658136,73013552,15046760,37
%!s(int64=1732409994),1938248,73293664,15046760,37
%!s(int64=1732409995),2200232,73555648,15046760,37
%!s(int64=1732409995),2461040,73816456,15046760,37
%!s(int64=1732409995),2752008,74107424,15046760,37
%!s(int64=1732409995),3030264,74385680,15046760,37
%!s(int64=1732409995),1380944,74654136,15046760,38
%!s(int64=1732409995),1649832,74923024,15046760,38
%!s(int64=1732409995),1920320,75193512,15046760,38
%!s(int64=1732409995),2210376,75483568,15046760,38
%!s(int64=1732409995),2482408,75755600,15046760,38
%!s(int64=1732409995),2749992,76023184,15046760,38
%!s(int64=1732409996),3012032,76285224,15046760,38
%!s(int64=1732409996),1369432,76559768,15046760,39
%!s(int64=1732409996),1631784,76822120,15046760,39
%!s(int64=1732409996),1892992,77083328,15046760,39
%!s(int64=1732409996),2205136,77395472,15046760,39
%!s(int64=1732409996),2477752,77668088,15046760,39
%!s(int64=1732409996),2737832,77928168,15046760,39
%!s(int64=1732409996),2998264,78188600,15046760,39
%!s(int64=1732409996),1397144,78483240,15046760,40
%!s(int64=1732409996),1698600,78784696,15046760,40
%!s(int64=1732409997),1971200,79057296,15046760,40
%!s(int64=1732409997),2234448,79320544,15046760,40
%!s(int64=1732409997),2529592,79615688,15046760,40
%!s(int64=1732409997),2801560,79887656,15046760,40
%!s(int64=1732409997),3070192,80156288,15046760,40
%!s(int64=1732409997),1397560,80422656,15046760,41
%!s(int64=1732409997),1693208,80718304,15046760,41
%!s(int64=1732409997),1965080,80990176,15046760,41
%!s(int64=1732409997),2233328,81258424,15046760,41
%!s(int64=1732409997),2495496,81520592,15046760,41
%!s(int64=1732409998),2790680,81815776,15046760,41
%!s(int64=1732409998),3062552,82087648,15046760,41
%!s(int64=1732409998),1397752,82361632,15046760,42
%!s(int64=1732409998),1691248,82655128,15046760,42
%!s(int64=1732409998),1963576,82927456,15046760,42
%!s(int64=1732409998),2231856,83195736,15046760,42
%!s(int64=1732409998),2493896,83457776,15046760,42
%!s(int64=1732409998),2763568,83727448,15046760,42
%!s(int64=1732409998),3024408,83988288,15046760,42
%!s(int64=1732409998),1376184,84252056,15046760,43
%!s(int64=1732409999),1668528,84544400,15046760,43
%!s(int64=1732409999),1940864,84816736,15046760,43
%!s(int64=1732409999),2209144,85085016,15046760,43
%!s(int64=1732409999),2471184,85347056,15046760,43
%!s(int64=1732409999),2740728,85616600,15046760,43
%!s(int64=1732409999),3001424,85877296,15046760,43
%!s(int64=1732409999),1381016,86170128,15046760,44
%!s(int64=1732409999),1652904,86442016,15046760,44
%!s(int64=1732409999),1916040,86705152,15046760,44
%!s(int64=1732409999),2201552,86990664,15046760,44
%!s(int64=1732410000),2497008,87286120,15046760,44
%!s(int64=1732410000),2768880,87557992,15046760,44
%!s(int64=1732410000),3037192,87826304,15046760,44
%!s(int64=1732410000),1397168,88095456,15046760,45
%!s(int64=1732410000),1695232,88393520,15046760,45
%!s(int64=1732410000),1963984,88662272,15046760,45
%!s(int64=1732410000),2225832,88924120,15046760,45
%!s(int64=1732410000),2496920,89195208,15046760,45
%!s(int64=1732410000),2766480,89464768,15046760,45
%!s(int64=1732410000),1334152,89728408,15046760,46
%!s(int64=1732410001),1596216,89990472,15046760,46
%!s(int64=1732410001),1886704,90280960,15046760,46
%!s(int64=1732410001),2159224,90553480,15046760,46
%!s(int64=1732410001),2427696,90821952,15046760,46
%!s(int64=1732410001),2695144,91089400,15046760,46
%!s(int64=1732410001),2959040,91353296,15046760,46
%!s(int64=1732410001),1415704,91619648,15046760,47
%!s(int64=1732410001),1679368,91883312,15046760,47
%!s(int64=1732410001),1848592,92052536,15046760,47
%!s(int64=1732410001),2113744,92317688,15046760,47
%!s(int64=1732410002),2380672,92584616,15046760,47
%!s(int64=1732410002),2640944,92844888,15046760,47
%!s(int64=1732410002),1372648,93115032,15046760,48
%!s(int64=1732410002),1638880,93381264,15046760,48
%!s(int64=1732410002),1900104,93642488,15046760,48
%!s(int64=1732410002),2160960,93903344,15046760,48
%!s(int64=1732410002),2450504,94192888,15046760,48
%!s(int64=1732410002),2722992,94465376,15046760,48
%!s(int64=1732410002),1395336,94740032,15046760,49
%!s(int64=1732410002),1664424,95009120,15046760,49
%!s(int64=1732410003),1955992,95300688,15046760,49
%!s(int64=1732410003),2233944,95578640,15046760,49
%!s(int64=1732410003),2497048,95841744,15046760,49
%!s(int64=1732410003),2764400,96109096,15046760,49
%!s(int64=1732410003),1395968,96378304,15046760,50
%!s(int64=1732410003),1686616,96668952,15046760,50
%!s(int64=1732410003),1954488,96936824,15046760,50
%!s(int64=1732410003),2217176,97199512,15046760,50
%!s(int64=1732410003),2488280,97470616,15046760,50
%!s(int64=1732410003),2758368,97740704,15046760,50
%!s(int64=1732410004),3019080,98001416,15046760,50
%!s(int64=1732410004),1403328,98270440,15046760,51
%!s(int64=1732410004),1666960,98534072,15046760,51
%!s(int64=1732410004),1929488,98796600,15046760,51
%!s(int64=1732410004),2191384,99058496,15046760,51
%!s(int64=1732410004),2480736,99347848,15046760,51
%!s(int64=1732410004),2782088,99649200,15046760,51
%!s(int64=1732410004),1399848,99926552,15046760,52
%!s(int64=1732410004),1668800,100195504,15046760,52
%!s(int64=1732410004),1949680,100476384,15046760,52
%!s(int64=1732410005),2219800,100746504,15046760,52
%!s(int64=1732410005),2481696,101008400,15046760,52
%!s(int64=1732410005),2747696,101274400,15046760,52
%!s(int64=1732410005),3009152,101535856,15046760,52
%!s(int64=1732410005),1444016,101802168,15046760,53
%!s(int64=1732410005),1706032,102064184,15046760,53
%!s(int64=1732410005),1966984,102325136,15046760,53
%!s(int64=1732410005),2258096,102616248,15046760,53
%!s(int64=1732410005),2526280,102884432,15046760,53
%!s(int64=1732410005),2798096,103156248,15046760,53
%!s(int64=1732410006),1402120,103429624,15046760,54
%!s(int64=1732410006),1667376,103694880,15046760,54
%!s(int64=1732410027),2767488,2767488,11769960,0
%!s(int64=1732410027),2767616,2767616,11769960,0
%!s(int64=1732410027),2768208,2768208,11769960,0
%!s(int64=1732410028),2768336,2768336,11769960,0
%!s(int64=1732410028),2768464,2768464,11769960,0
%!s(int64=1732410028),2768592,2768592,11769960,0
%!s(int64=1732410028),2768720,2768720,11769960,0
%!s(int64=1732410028),2768848,2768848,11769960,0
%!s(int64=1732410028),2768976,2768976,11769960,0
%!s(int64=1732410028),2769104,2769104,11769960,0
%!s(int64=1732410028),2769232,2769232,11769960,0
%!s(int64=1732410028),2770384,2770384,11769960,0
%!s(int64=1732410028),2770512,2770512,11769960,0
%!s(int64=1732410029),2770640,2770640,11769960,0
%!s(int64=1732410029),2770768,2770768,11769960,0
%!s(int64=1732410029),2770896,2770896,11769960,0
%!s(int64=1732410029),2771248,2771248,11769960,0
%!s(int64=1732410029),2771376,2771376,11769960,0
%!s(int64=1732410029),2771504,2771504,11769960,0
%!s(int64=1732410029),2771632,2771632,11769960,0
%!s(int64=1732410029),2771760,2771760,11769960,0
%!s(int64=1732410029),2771888,2771888,11769960,0
%!s(int64=1732410029),2772016,2772016,11769960,0
%!s(int64=1732410030),2772144,2772144,11769960,0
%!s(int64=1732410030),2772272,2772272,11769960,0
%!s(int64=1732410030),2772400,2772400,11769960,0
%!s(int64=1732410030),2772528,2772528,11769960,0
%!s(int64=1732410030),2772656,2772656,11769960,0
%!s(int64=1732410030),2772784,2772784,11769960,0
%!s(int64=1732410030),3087488,3087488,11769960,0
%!s(int64=1732410030),3356688,3356688,11769960,0
%!s(int64=1732410030),3641536,3641536,11769960,0
%!s(int64=1732410030),1521352,3983184,13146216,1
%!s(int64=1732410031),1856776,4318608,13408360,1
%!s(int64=1732410031),2189496,4651328,13408360,1
%!s(int64=1732410031),2522472,4984304,13408360,1
%!s(int64=1732410031),2855224,5317056,13670504,1
